date,totalDischarge_KB100,totalDischarge_KB150,totalDischarge_KB300,totalDischarge_KB175,dailyDischarge_KB100,dailyDischarge_KB150,dailyDischarge_KB175,dailyDischarge_KB300,dailyStage_KB100,dailyStage_KB150,dailyStage_KB300,dailyStage_MB100,totalClkg_KB100,totalClkg_KB150,totalClkg_KB175,totalClkg_KB175_corrected,totalClkg_KB300,totalClkg_MB100,fluxClKB100,fluxClKB300,fluxClKB150,season,year,month,day,rain_mm,avg_PET,airtempr,daily_ave_water_temp,monthYear,waterYear,rownum,flowRatio
2019-12-28,8479.92726939195,2449.231498652904,2309.5525437104507,3721.143227028594,0.09814730635870313,0.028347586789964168,0.043068787349867986,0.02673093221887096,0.46000932601849026,0.15165446449253275,0.2557156230823933,0.16035566453317066,933.56705969,412.25627326699987,480.97471473460774,480.97471473460774,40.336071688392444,NA,110.09139937552094,17.4648859140437,168.32066445893088,winter,2019,12,28,0,0.2908709677419355,1.51003125,0.9653819444444445,Dec 2019,2020,727,false
2019-12-29,9476.868762760445,2626.7762785856457,2259.262089037594,4590.830395137204,0.10968598105046812,0.0304025032243709,0.053134611054828744,0.026148866771268448,0.4721872360052829,0.15519172721731178,0.25218771248603056,0.1626749923803719,992.4428164380005,396.76373663199996,559.9176727241638,559.9176727241638,35.76140708183622,NA,104.72265062251631,15.828799702061108,151.04588078800236,winter,2019,12,29,16.764,0.2908709677419355,1.050447917,1.1156249999999999,Dec 2019,2020,728,false
2019-12-30,21695.744242287215,6531.808593827675,5445.072175206461,9718.863473253083,0.2511081509523983,0.07559963650263513,0.11248684575524401,0.06302166869451922,0.5725711839378238,0.23003789002336686,0.35965733648277964,0.21959240561820592,1719.9944715899999,843.5068482249999,815.6520148484219,815.6520148484219,60.83560851657798,NA,79.2779658711848,11.17259910595607,129.13832916385266,winter,2019,12,30,15.239999999999998,0.2908709677419355,0.114333333,0.7969444444444445,Dec 2019,2020,729,false
2019-12-31,25987.260482446432,6322.699146674475,3146.339992417087,16518.22134335486,0.30077847780609296,0.07317938827169532,0.1911831173999405,0.03641597213445703,0.6006545464797317,0.22666860591283144,0.2880671531545259,0.18035627024281212,2324.027662330002,825.1711770709999,1450.2626708142839,1450.2626708142839,48.59381444471626,NA,89.4294981150402,15.444552896963124,130.50932171982467,winter,2019,12,31,0.508,0.2908709677419355,0.827354167,1.0651041666666667,Dec 2019,2020,730,false
2020-01-01,16759.90113596333,4878.172120583527,2470.8063711904197,9410.922644189377,0.1939803372217978,0.05646032546971675,0.1089227157892289,0.02859729596285208,0.5405455395712689,0.20077256232855836,0.2624421859697247,0.16496014898912933,1500.0095939599994,639.9718398719999,819.7984200354324,819.7984200354324,40.23933405256754,17.39522560527006,89.4999070574041,16.285911563835118,131.19091004838234,winter,2020,1,1,0.508,0.2949677419354838,-0.278177083,1.1661458333333332,Jan 2020,2020,731,false
2020-01-02,12570.450145283812,3904.4050761238223,2051.3271870000035,6614.7178821599855,0.14549132112597005,0.04518987356624794,0.07655923474722205,0.02374221281250004,0.50325140963121,0.18215822980798538,0.24452656710352536,0.1526333243421721,1207.5411323490002,504.6202131149998,669.8209192340001,669.8209192340001,33.09999999999997,14.14746343501109,96.06188468931211,16.13589495121332,129.2438164781744,winter,2020,1,2,0,0.2949677419354838,0.394510417,1.258125,Jan 2020,2020,732,false
2020-01-03,10205.415234866161,3402.3636847132107,2001.8709360000007,4801.18061415295,0.11811823188502502,0.03937920931381031,0.055569220071214696,0.02316980250000001,0.4807001907446916,0.17206296688001624,0.24230417555623285,0.15126863298791035,969.229114712,446.1429559399999,489.7561587720001,489.7561587720001,33.33,13.288087869519547,94.97204105921035,16.64942499569812,131.12735653290568,winter,2020,1,3,0,0.2949677419354838,2.779916667,1.7950347222222223,Jan 2020,2020,733,false
2020-01-04,10397.147463873083,3467.974742988083,2454.699411,4474.473309884995,0.12033735490593847,0.04013859656236207,0.05178788553107633,0.0284108728125,0.4826979492532764,0.17338557365640556,0.26154373666565073,0.16201782551051513,945.3846153540003,484.4118426219998,423.282772732,423.282772732,37.68999999999999,11.521564655811499,90.92730661356141,15.354222122311004,139.68147939988165,winter,2020,1,4,0.508,0.2949677419354838,2.653510417,1.9338194444444443,Jan 2020,2020,734,false
2020-01-05,10997.304918257854,4136.692341337549,2111.7989520000037,4748.813624920312,0.12728362173909555,0.047878383580295704,0.0549631206587999,0.024442117500000044,0.48829339962409835,0.18670156573199226,0.24693944935487147,0.15232973986589454,1056.7886362550007,589.0535314009999,437.71510485399995,437.71510485399995,30.020000000000014,8.9600899910885,96.09523825246565,14.215368357659816,142.39723015285603,winter,2020,1,5,3.8099999999999996,0.2949677419354838,-1.671135417,1.3290625,Jan 2020,2020,735,false
2020-01-06,10631.193286152813,3291.51773388834,1881.2113110000023,5458.464241264465,0.12304621858973164,0.03809627006815208,0.06317666945907946,0.021773279062500026,0.48420687920349487,0.16973212872091842,0.2366846997866504,0.14901728792034943,1107.2027757520002,460.72383778799997,621.5989379639997,621.5989379639997,24.88000000000002,9.495667592504036,104.14661326815852,13.225521159967123,139.9730686681542,winter,2020,1,6,0,0.2949677419354838,-2.380083333,1.002152777777778,Jan 2020,2020,736,false
2020-01-07,7714.271935863396,2436.8829928862,1890.693738000002,3386.695204977194,0.08928555481323375,0.028204664269516205,0.03919786116871752,0.021883029375000022,0.4496093995225033,0.15135879335568422,0.23735141725083816,0.15748492080666457,783.7650038269998,367.58084089299996,389.57416293399984,389.57416293399984,26.610000000000003,16.224701521582872,101.59934862852087,14.074199044075947,150.84057870896947,winter,2020,1,7,1.016,0.2949677419354838,-0.717489583,1.0885763888888889,Jan 2020,2020,737,false
2020-01-08,6115.701350723434,2007.9867339567586,1760.7788100000016,2346.935806766674,0.0707835804481879,0.023240587198573595,0.027163608874614283,0.020379384375000018,0.42541364482373256,0.1414825860510007,0.2309064817636899,0.15044025022858887,635.8542238589998,329.048302719,280.21592114,280.21592114,26.589999999999996,15.477145715351973,103.97077741276294,15.10127214672692,163.86975927406,winter,2020,1,8,0.508,0.2949677419354838,-2.739520833,0.9709375,Jan 2020,2020,738,false
2020-01-09,5457.788766016739,2094.4915032576314,1294.777142999999,2068.5201197591077,0.06316885145852708,0.024241799806222587,0.023941205089804487,0.014985846562499986,0.4131353793050899,0.14230521365437365,0.20674591079955298,0.13886699131362384,610.7868636760002,277.1979467349999,308.27891694100026,308.27891694100026,25.310000000000013,16.645431210563167,111.91104856954203,19.54776552616363,132.3461786805365,winter,2020,1,9,0,0.2949677419354838,-7.601802083,0.7683680555555555,Jan 2020,2020,739,false
2020-01-10,3392.426016380719,1431.2438927995472,1674.414909000002,286.76721458117163,0.039264190004406466,0.016565322833328094,0.0033190649835783755,0.01937980218750002,0.37076556151579804,0.12722202900538454,0.22662044092248299,0.14816984120694915,391.93906440399996,277.88525120200006,86.41381320200006,86.41381320200006,27.64000000000001,17.638367153932503,115.53356285781241,16.50725865580547,194.1564625009158,winter,2020,1,10,0,0.2949677419354838,2.107979167,0.9266666666666666,Jan 2020,2020,740,false
2020-01-11,6668.6083938319025,2378.210788567771,2235.638312999997,2054.759292264135,0.07718296752120257,0.027525587830645497,0.02378193625305712,0.025875443437499968,0.4317453954587016,0.14972289027735447,0.25252717667377833,0.16118980244844056,577.7666606619999,374.54519644799996,178.30146421399996,178.30146421399996,24.91999999999996,10.631354091439135,86.63976448165745,11.146704659288057,157.49032770705838,winter,2020,1,11,0,0.2949677419354838,12.79191667,2.3720833333333333,Jan 2020,2020,741,false
2020-01-12,11574.911935845876,3189.773468900688,1996.8742080000009,6388.264258945191,0.1339688881463643,0.03691867440857278,0.07393824373779156,0.02311197000000001,0.4951747676521386,0.167650920451082,0.24182794879609876,0.15595980448034136,812.7294648619999,342.65681190000004,454.352652962,454.352652962,15.71999999999999,1.5864699131573246,70.21474283057748,7.872303591794392,107.42355695186468,winter,2020,1,12,0.508,0.2949677419354838,9.842385417,5.027256944444445,Jan 2020,2020,742,false
2020-01-13,10248.460819208061,2800.5378018289025,1418.1622559999996,6029.76076137916,0.11861644466675997,0.0324136319656123,0.06978889770114768,0.016413914999999994,0.48102104068881435,0.15935533887026312,0.2136988214975109,0.13635872335670016,702.191779647,334.7118705010001,356.22990914599995,356.22990914599995,11.250000000000012,0.8640000000000005,68.51680384345374,7.932801731538974,119.51699787177132,winter,2020,1,13,1.27,0.2949677419354838,0.166,2.134097222222222,Jan 2020,2020,743,false
2020-01-14,7137.950569292146,2682.3497012394587,1352.8641059999995,3102.7367620526916,0.082615168626066507,0.031045714134715956,0.0359113051163506,0.015658149374999996,0.44126226521385753,0.15682288037183784,0.2101112465711673,0.1359097966067253,572.576976555,380.6665732260001,178.70040332900004,178.70040332900004,13.210000000000006,0.8556611079061892,80.21587863304315,9.764469277744302,141.91534125848764,winter,2020,1,14,0,0.2949677419354838,2.735729167,1.9264583333333334,Jan 2020,2020,744,false
2020-01-15,5437.413224048181,2469.5091440507917,1416.8562929999996,1551.0477869973909,0.06293302342648358,0.028582281759847127,0.01795194197913647,0.016398799687499997,0.41399181844965965,0.15210653007213248,0.21354007924413287,0.13639287000914346,462.56548575399995,373.6978926520002,75.63759310200003,75.63759310200003,13.229999999999995,0.8640000000000005,85.07087225009867,9.33757365892576,151.32476571397305,winter,2020,1,15,0,0.2949677419354838,1.789416667,1.9720833333333334,Jan 2020,2020,745,false
2020-01-16,4763.533800013936,2383.889984849895,1612.4668380000016,767.1769771640409,0.05513349305571685,0.027591319269096005,0.008879363161620843,0.01866281062500002,0.4009513544651021,0.15018610647160419,0.22350909275627348,0.14073585456669702,423.674073098,386.56183893300016,22.132234165,32.88852527200001,14.979999999999997,0.857719919804087,88.9411287680504,9.290113537206265,162.15590542754876,winter,2020,1,16,3.302,0.2949677419354838,-0.255385417,0.8237152777777778,Jan 2020,2020,746,false
2020-01-17,3272.8929000800126,1938.831002732552,1549.2695850000014,-215.20768765253948,0.037880704862037186,0.02244017364273787,-0.0024908297182006886,0.017931360937500015,0.36647437336177996,0.1397973305902672,0.21988976937925428,0.15347021619424964,372.846944308,359.043693638,-9.726749330000002,6.899536935999999,23.52999999999999,9.277479607533856,113.91968991679653,15.187802192605472,185.18565730173003,winter,2020,1,17,0,0.2949677419354838,-10.87454167,-0.19631944444444444,Jan 2020,2020,747,false
2020-01-18,1567.8068257179175,1545.602825019465,1939.5821790000007,-1917.3781783015468,0.01814591233469812,0.017888921585873435,-0.02219187706367531,0.02244886781250001,0.30993392283856547,0.130166077110637,0.23941506654475261,0.16116126272477901,192.05022765100003,325.95727128499993,-165.01704363400006,0,31.109999999999992,17.05860798162057,122.4961037933088,16.039536935753617,210.89329419470678,winter,2020,1,18,0,0.2949677419354838,-8.9114375,-0.1925,Jan 2020,2020,748,true
2020-01-19,2390.6487075284817,1494.9889351937024,1980.0670320000024,-1084.4072596652204,0.027669545226024096,0.01730311267585304,-0.01255100994982894,0.022917442500000027,0.34181101224220256,0.12885929701310575,0.2410977344305598,0.1510534103931728,300.0820387129999,340.431819493,-70.41978078000002,0,30.06999999999999,13.302500015841396,125.52326812718252,15.186354559737932,227.71527700229498,winter,2020,1,19,7.112,0.2949677419354838,-1.115072917,-0.06770833333333333,Jan 2020,2020,749,false
2020-01-20,2073.996846442281,1421.8335579040815,1168.1555129999974,-515.9922244617998,0.024004593130118993,0.01645640692018613,-0.005972132227567127,0.01352031843749997,0.3308985171695621,0.1269719655592807,0.199634257848217,0.1253836163771207,270.029536082,346.287201985,-95.45766590299999,0,19.19999999999999,7.166704124075808,130.19765991698912,16.436167775891008,243.54974607257157,winter,2020,1,20,0,0.2949677419354838,-9.71625,-0.4339930555555555,Jan 2020,2020,750,false
2020-01-21,2192.791722992975,1417.607662339882,1059.7038029999987,-284.5197423469061,0.02537953383093721,0.016407496091896782,-0.003293052573459562,0.012265090312499985,0.3351393477090318,0.12685650274306615,0.19277659250228588,0.12288479960377931,298.26634965100004,357.2887375310001,-78.41238788000001,0,19.39000000000002,8.069745381293012,136.0212857990415,18.29756573969759,252.0364040225803,winter,2020,1,21,0,0.2949677419354838,-10.23808333,-0.47784722222222226,Jan 2020,2020,751,false
2020-01-22,2066.982905121095,1311.6455966406986,1087.1858069999992,-331.84849851960377,0.023923413253716375,0.01518108329445253,-0.003840839103236155,0.01258316906249999,0.33062694574824747,0.12407424453926648,0.1947132479934979,0.12653860423651314,281.394622864,339.9767455079999,-78.46212264400002,0,19.880000000000024,9.050403320165934,136.13785685736687,18.28574276080486,259.1986329071864,winter,2020,1,22,0,0.2949677419354838,-6.797697917,-0.4401736111111111,Jan 2020,2020,752,false
2020-01-23,2135.38882509877,1311.3012810515484,937.7382150000018,-113.6506709527767,0.024715148438643173,0.015177098160318847,-0.0013154012841756562,0.01085345156250002,0.33307072884283245,0.1240375554200955,0.18493472518541093,0.12404446352737987,288.13895256999984,352.8444523150002,-82.80549974499999,0,18.1,9.39454899108891,134.935122439199,19.301762166107274,269.0796214520967,winter,2020,1,23,0,0.2949677419354838,-5.03846875,-0.4298263888888889,Jan 2020,2020,753,false
2020-01-24,2228.2455314530607,1305.6492934921498,940.179798,-17.5835600390889,0.025789878836262277,0.015111681637640623,-2.0351342637834377e-4,0.010881710625,0.3363385783297775,0.1239041077415422,0.18512521588946457,0.126918444529107,307.14366410800005,350.52845869000004,-60.054794582,0,16.669999999999998,7.103206350708733,137.84103222579276,17.730651132327353,268.4706072581409,winter,2020,1,24,0,0.2949677419354838,1.032197917,-0.2872569444444445,Jan 2020,2020,754,false
2020-01-25,3544.7947896272453,2093.345429143057,1970.300699999999,-518.8513395158117,0.04102771747253756,0.024228535059526123,-0.006005223836988561,0.02280440624999999,0.3621709555013715,0.14187710007111654,0.23109697246774355,0.15805959336584358,471.9406961089998,416.852222093,29.85847401599998,103.412596355,25.230000000000004,10.352184005433374,133.13625304629468,12.805152025779627,199.13207647896166,winter,2020,1,25,0,0.2949677419354838,1.835447917,-0.2997222222222222,Jan 2020,2020,755,false
2020-01-26,11676.68590986785,4740.310456787313,3176.329140000001,3760.0463130805324,0.13514682766050753,0.05486470436096427,0.0435190545495432,0.036763068750000016,0.49608767926445185,0.1982474137966067,0.2889743980493752,0.18353982693284548,1370.5991447100005,776.7451884350002,537.273956275,537.273956275,56.58000000000002,23.963418066364493,117.37912240593205,17.813015435799578,163.8595605743151,winter,2020,1,26,11.937999999999999,0.2949677419354838,1.557958333,-0.37288194444444445,Jan 2020,2020,756,false
2020-01-27,12093.318085759542,4220.050421180422,2042.1286650000034,5831.1389995791205,0.13996895932592063,0.048843176171069695,0.06749003471735093,0.023635748437500038,0.5004925317484507,0.1883262443360764,0.24408208879406684,0.15215983912425066,1323.5059812200004,662.357460565,624.2085206549998,624.2085206549998,36.94000000000004,10.670441065801473,109.44109563929288,18.08896796421982,156.95486888986676,winter,2020,1,27,0,0.2949677419354838,1.333489583,-0.1586111111111111,Jan 2020,2020,757,false
2020-01-28,9689.05851434814,3395.9340416802515,1717.5684690000023,4575.556003667885,0.11214188095310347,0.039304792149076985,0.05295782411652645,0.019879264687500026,0.4745921717972163,0.17188700106674792,0.22887458092045107,0.14627986823123038,1123.7411744800002,572.958828562,520.6523459179999,520.6523459179999,30.12999999999999,10.160383061594345,115.9804301745001,17.54224098998638,168.71906860667696,winter,2020,1,28,0,0.2949677419354838,-0.585583333,-0.06083333333333333,Jan 2020,2020,758,false
2020-01-29,6835.0139049221625,2603.0569026696962,1436.2753949999997,2795.681607252474,0.0791089572328954,0.03012797341052889,0.032357426009866595,0.016623557812499995,0.4363297368688408,0.15504561627552574,0.21465127501777911,0.1461856275525753,838.1674285380001,473.8348349059999,338.8425936319999,338.8425936319999,25.49000000000001,11.662660612580579,122.6284891585082,17.747292816361323,182.03014863794746,winter,2020,1,29,0,0.2949677419354838,-3.145135417,0.01815972222222223,Jan 2020,2020,759,false
